numero;fibonacci;Fib+1;fib+1-1
629;205460506934776910000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;205460506934776910000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
630;332442083566252510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;332442083566252510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
631;537902590501029460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;537902590501029460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
632;870344674067282020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;870344674067282020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
633;1408247264568311500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;1408247264568311500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
634;2278591938635593300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;2278591938635593300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
635;3686839203203904500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;3686839203203904500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
636;5965431141839498500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;5965431141839498500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
637;9652270345043403000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;9652270345043403000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
638;15617701486882901000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;15617701486882901000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
639;25269971831926302000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;25269971831926302000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
640;40887673318809201000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;40887673318809201000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
641;66157645150735503000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;66157645150735503000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
642;107045318469544700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;107045318469544700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
643;173202963620280210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;173202963620280210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
644;280248282089824890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;280248282089824890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
645;453451245710105120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;453451245710105120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
646;733699527799929920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;733699527799929920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
647;1187150773510035100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;1187150773510035100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
648;1920850301309965000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;1920850301309965000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
